inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_triggered,last_updated
2092,PRD021,WH05,2024-11-03,860,135,34,0,2024-11-03 00:00:00
2093,PRD033,WH05,2024-11-03,1124,57,35,0,2024-11-03 00:00:00
2094,PRD006,WH05,2024-11-03,923,58,177,0,2024-11-03 00:00:00
2095,PRD043,WH06,2024-11-03,1043,95,31,0,2024-11-03 00:00:00
2096,PRD041,WH06,2024-11-03,810,174,77,0,2024-11-03 00:00:00
2097,PRD014,WH06,2024-11-03,439,99,156,0,2024-11-03 00:00:00
2098,PRD044,WH06,2024-11-03,848,168,15,0,2024-11-03 00:00:00
2099,PRD028,WH06,2024-11-03,1736,237,30,0,2024-11-03 00:00:00
2100,PRD007,WH06,2024-11-03,1434,305,3,0,2024-11-03 00:00:00
2101,PRD005,WH07,2024-11-03,1746,337,173,0,2024-11-03 00:00:00
2102,PRD048,WH07,2024-11-03,1569,90,175,0,2024-11-03 00:00:00
2103,PRD044,WH07,2024-11-03,1413,91,157,0,2024-11-03 00:00:00
2104,PRD010,WH07,2024-11-03,938,80,21,0,2024-11-03 00:00:00
2105,PRD002,WH07,2024-11-03,753,75,35,0,2024-11-03 00:00:00
2106,PRD030,WH07,2024-11-03,1233,79,17,0,2024-11-03 00:00:00
2107,PRD015,WH08,2024-11-03,575,75,0,0,2024-11-03 00:00:00
2108,PRD017,WH08,2024-11-03,829,93,126,0,2024-11-03 00:00:00
2109,PRD027,WH08,2024-11-03,1056,135,199,0,2024-11-03 00:00:00
2110,PRD025,WH08,2024-11-03,556,40,151,0,2024-11-03 00:00:00
2111,PRD029,WH08,2024-11-03,1607,82,94,0,2024-11-03 00:00:00
2112,PRD041,WH08,2024-11-03,0,0,100,1,2024-11-03 00:00:00
2113,PRD005,WH01,2024-11-10,1690,371,93,0,2024-11-10 00:00:00
2114,PRD049,WH01,2024-11-10,1131,137,154,0,2024-11-10 00:00:00
2115,PRD048,WH01,2024-11-10,1186,178,75,0,2024-11-10 00:00:00
2116,PRD038,WH01,2024-11-10,705,76,28,0,2024-11-10 00:00:00
2117,PRD003,WH01,2024-11-10,748,140,14,0,2024-11-10 00:00:00
2118,PRD045,WH01,2024-11-10,305,52,1,0,2024-11-10 00:00:00
2119,PRD019,WH02,2024-11-10,483,27,181,0,2024-11-10 00:00:00
2120,PRD049,WH02,2024-11-10,2359,191,17,0,2024-11-10 00:00:00
2121,PRD029,WH02,2024-11-10,1860,174,165,0,2024-11-10 00:00:00
2122,PRD025,WH02,2024-11-10,882,175,164,0,2024-11-10 00:00:00
2123,PRD026,WH02,2024-11-10,475,99,122,0,2024-11-10 00:00:00
2124,PRD043,WH02,2024-11-10,343,75,195,0,2024-11-10 00:00:00
2125,PRD019,WH03,2024-11-10,1538,191,21,0,2024-11-10 00:00:00
2126,PRD041,WH03,2024-11-10,539,129,193,0,2024-11-10 00:00:00
2127,PRD010,WH03,2024-11-10,977,157,24,0,2024-11-10 00:00:00
2128,PRD020,WH03,2024-11-10,1352,217,184,0,2024-11-10 00:00:00
2129,PRD044,WH03,2024-11-10,915,68,178,0,2024-11-10 00:00:00
2130,PRD042,WH03,2024-11-10,693,35,118,0,2024-11-10 00:00:00
2131,PRD039,WH04,2024-11-10,915,84,149,0,2024-11-10 00:00:00
2132,PRD026,WH04,2024-11-10,528,104,159,0,2024-11-10 00:00:00
2133,PRD035,WH04,2024-11-10,526,102,52,0,2024-11-10 00:00:00
2134,PRD036,WH04,2024-11-10,866,79,186,0,2024-11-10 00:00:00
2135,PRD006,WH04,2024-11-10,1626,375,14,0,2024-11-10 00:00:00
2136,PRD020,WH04,2024-11-10,590,129,198,0,2024-11-10 00:00:00
2137,PRD010,WH05,2024-11-10,467,41,82,0,2024-11-10 00:00:00
2138,PRD011,WH05,2024-11-10,1096,94,9,0,2024-11-10 00:00:00
2139,PRD012,WH05,2024-11-10,380,79,5,0,2024-11-10 00:00:00
2140,PRD015,WH05,2024-11-10,455,100,139,0,2024-11-10 00:00:00
2141,PRD040,WH05,2024-11-10,630,138,146,0,2024-11-10 00:00:00
2142,PRD017,WH05,2024-11-10,0,0,66,1,2024-11-10 00:00:00
2143,PRD036,WH06,2024-11-10,1023,188,83,0,2024-11-10 00:00:00
2144,PRD030,WH06,2024-11-10,1251,125,174,0,2024-11-10 00:00:00
2145,PRD042,WH06,2024-11-10,483,43,44,0,2024-11-10 00:00:00
2146,PRD050,WH06,2024-11-10,1246,206,135,0,2024-11-10 00:00:00
2147,PRD005,WH06,2024-11-10,2508,602,8,0,2024-11-10 00:00:00
2148,PRD019,WH06,2024-11-10,1869,226,59,0,2024-11-10 00:00:00
2149,PRD043,WH07,2024-11-10,520,33,70,0,2024-11-10 00:00:00
2150,PRD042,WH07,2024-11-10,583,51,14,0,2024-11-10 00:00:00
2151,PRD016,WH07,2024-11-10,876,128,21,0,2024-11-10 00:00:00
2152,PRD007,WH07,2024-11-10,1625,187,151,0,2024-11-10 00:00:00
2153,PRD019,WH07,2024-11-10,0,0,9,1,2024-11-10 00:00:00
2154,PRD040,WH07,2024-11-10,830,156,109,0,2024-11-10 00:00:00
2155,PRD010,WH08,2024-11-10,207,17,49,1,2024-11-10 00:00:00
2156,PRD037,WH08,2024-11-10,289,32,11,0,2024-11-10 00:00:00
2157,PRD049,WH08,2024-11-10,1906,394,163,0,2024-11-10 00:00:00
2158,PRD024,WH08,2024-11-10,758,145,120,0,2024-11-10 00:00:00
2159,PRD021,WH08,2024-11-10,1062,189,196,0,2024-11-10 00:00:00
2160,PRD028,WH08,2024-11-10,1040,109,170,0,2024-11-10 00:00:00
2161,PRD024,WH01,2024-11-17,445,63,58,0,2024-11-17 00:00:00
2162,PRD009,WH01,2024-11-17,479,58,187,0,2024-11-17 00:00:00
2163,PRD044,WH01,2024-11-17,1392,154,136,0,2024-11-17 00:00:00
2164,PRD047,WH01,2024-11-17,970,155,67,0,2024-11-17 00:00:00
2165,PRD022,WH01,2024-11-17,526,44,23,0,2024-11-17 00:00:00
2166,PRD031,WH01,2024-11-17,776,132,175,0,2024-11-17 00:00:00
2167,PRD018,WH02,2024-11-17,1264,82,196,0,2024-11-17 00:00:00
2168,PRD009,WH02,2024-11-17,405,26,24,0,2024-11-17 00:00:00
2169,PRD035,WH02,2024-11-17,478,25,81,0,2024-11-17 00:00:00
2170,PRD013,WH02,2024-11-17,945,143,65,0,2024-11-17 00:00:00
2171,PRD017,WH02,2024-11-17,681,38,174,0,2024-11-17 00:00:00
2172,PRD041,WH02,2024-11-17,773,128,62,0,2024-11-17 00:00:00
2173,PRD026,WH03,2024-11-17,462,73,110,0,2024-11-17 00:00:00
2174,PRD038,WH03,2024-11-17,1282,320,182,0,2024-11-17 00:00:00
2175,PRD014,WH03,2024-11-17,595,85,117,0,2024-11-17 00:00:00
2176,PRD003,WH03,2024-11-17,901,184,44,0,2024-11-17 00:00:00
2177,PRD036,WH03,2024-11-17,546,67,50,0,2024-11-17 00:00:00
2178,PRD017,WH03,2024-11-17,480,45,170,0,2024-11-17 00:00:00
2179,PRD050,WH04,2024-11-17,934,140,182,0,2024-11-17 00:00:00
2180,PRD038,WH04,2024-11-17,1164,79,91,0,2024-11-17 00:00:00
2181,PRD047,WH04,2024-11-17,943,115,27,0,2024-11-17 00:00:00
2182,PRD019,WH04,2024-11-17,1650,85,122,0,2024-11-17 00:00:00
2183,PRD009,WH04,2024-11-17,472,46,37,0,2024-11-17 00:00:00
2184,PRD030,WH04,2024-11-17,2777,674,76,0,2024-11-17 00:00:00
2185,PRD040,WH05,2024-11-17,790,64,149,0,2024-11-17 00:00:00
2186,PRD044,WH05,2024-11-17,1703,278,15,0,2024-11-17 00:00:00
2187,PRD011,WH05,2024-11-17,1844,300,172,0,2024-11-17 00:00:00
2188,PRD033,WH05,2024-11-17,1609,361,45,0,2024-11-17 00:00:00
2189,PRD009,WH05,2024-11-17,304,24,84,0,2024-11-17 00:00:00
2190,PRD029,WH05,2024-11-17,2512,493,152,0,2024-11-17 00:00:00
2191,PRD023,WH06,2024-11-17,222,22,114,0,2024-11-17 00:00:00
2192,PRD003,WH06,2024-11-17,552,53,63,0,2024-11-17 00:00:00
2193,PRD015,WH06,2024-11-17,1353,248,95,0,2024-11-17 00:00:00
2194,PRD032,WH06,2024-11-17,2295,352,157,0,2024-11-17 00:00:00
2195,PRD048,WH06,2024-11-17,850,177,148,0,2024-11-17 00:00:00
2196,PRD005,WH06,2024-11-17,1766,225,56,0,2024-11-17 00:00:00
2197,PRD030,WH07,2024-11-17,1097,209,171,0,2024-11-17 00:00:00
2198,PRD003,WH07,2024-11-17,595,91,87,0,2024-11-17 00:00:00
2199,PRD049,WH07,2024-11-17,2162,466,83,0,2024-11-17 00:00:00
2200,PRD042,WH07,2024-11-17,509,110,90,0,2024-11-17 00:00:00
2201,PRD021,WH07,2024-11-17,1318,135,108,0,2024-11-17 00:00:00
2202,PRD007,WH07,2024-11-17,764,121,56,0,2024-11-17 00:00:00
2203,PRD012,WH08,2024-11-17,508,91,111,0,2024-11-17 00:00:00
2204,PRD025,WH08,2024-11-17,1080,234,44,0,2024-11-17 00:00:00
2205,PRD042,WH08,2024-11-17,388,59,100,0,2024-11-17 00:00:00
2206,PRD049,WH08,2024-11-17,1407,176,116,0,2024-11-17 00:00:00
2207,PRD024,WH08,2024-11-17,542,125,193,0,2024-11-17 00:00:00
2208,PRD038,WH08,2024-11-17,701,107,24,0,2024-11-17 00:00:00
2209,PRD023,WH01,2024-11-24,452,67,74,0,2024-11-24 00:00:00
2210,PRD050,WH01,2024-11-24,350,27,37,0,2024-11-24 00:00:00
2211,PRD032,WH01,2024-11-24,1323,109,65,0,2024-11-24 00:00:00
2212,PRD031,WH01,2024-11-24,561,36,167,0,2024-11-24 00:00:00
2213,PRD039,WH01,2024-11-24,1193,213,151,0,2024-11-24 00:00:00
2214,PRD001,WH01,2024-11-24,279,25,18,0,2024-11-24 00:00:00
2215,PRD012,WH02,2024-11-24,530,96,124,0,2024-11-24 00:00:00
2216,PRD011,WH02,2024-11-24,2204,292,87,0,2024-11-24 00:00:00
2217,PRD024,WH02,2024-11-24,722,83,152,0,2024-11-24 00:00:00
2218,PRD039,WH02,2024-11-24,1123,81,172,0,2024-11-24 00:00:00
2219,PRD046,WH02,2024-11-24,506,93,88,0,2024-11-24 00:00:00
2220,PRD008,WH02,2024-11-24,801,116,143,0,2024-11-24 00:00:00
2221,PRD038,WH03,2024-11-24,1220,71,24,0,2024-11-24 00:00:00
2222,PRD011,WH03,2024-11-24,1398,230,15,0,2024-11-24 00:00:00
2223,PRD042,WH03,2024-11-24,408,33,41,0,2024-11-24 00:00:00
2224,PRD027,WH03,2024-11-24,574,100,146,0,2024-11-24 00:00:00
2225,PRD002,WH03,2024-11-24,356,20,103,0,2024-11-24 00:00:00
2226,PRD016,WH03,2024-11-24,558,91,182,0,2024-11-24 00:00:00
2227,PRD004,WH04,2024-11-24,250,42,44,0,2024-11-24 00:00:00
2228,PRD011,WH04,2024-11-24,190,30,133,1,2024-11-24 00:00:00
2229,PRD017,WH04,2024-11-24,794,42,104,0,2024-11-24 00:00:00
2230,PRD012,WH04,2024-11-24,450,87,47,0,2024-11-24 00:00:00
2231,PRD034,WH04,2024-11-24,1700,309,9,0,2024-11-24 00:00:00
2232,PRD026,WH04,2024-11-24,356,37,29,0,2024-11-24 00:00:00
2233,PRD006,WH05,2024-11-24,1576,132,87,0,2024-11-24 00:00:00
2234,PRD014,WH05,2024-11-24,828,178,124,0,2024-11-24 00:00:00
2235,PRD029,WH05,2024-11-24,2170,369,136,0,2024-11-24 00:00:00
2236,PRD039,WH05,2024-11-24,1634,341,153,0,2024-11-24 00:00:00
2237,PRD031,WH05,2024-11-24,1062,227,145,0,2024-11-24 00:00:00
2238,PRD046,WH05,2024-11-24,334,28,110,0,2024-11-24 00:00:00
2239,PRD043,WH06,2024-11-24,728,170,169,0,2024-11-24 00:00:00
2240,PRD033,WH06,2024-11-24,1390,235,108,0,2024-11-24 00:00:00
2241,PRD017,WH06,2024-11-24,663,42,7,0,2024-11-24 00:00:00
2242,PRD011,WH06,2024-11-24,1706,214,66,0,2024-11-24 00:00:00
2243,PRD044,WH06,2024-11-24,853,65,98,0,2024-11-24 00:00:00
2244,PRD022,WH06,2024-11-24,593,31,41,0,2024-11-24 00:00:00
2245,PRD034,WH07,2024-11-24,1361,94,11,0,2024-11-24 00:00:00
2246,PRD033,WH07,2024-11-24,1870,271,36,0,2024-11-24 00:00:00
2247,PRD044,WH07,2024-11-24,1254,216,51,0,2024-11-24 00:00:00
2248,PRD027,WH07,2024-11-24,598,34,198,0,2024-11-24 00:00:00
2249,PRD010,WH07,2024-11-24,593,122,22,0,2024-11-24 00:00:00
2250,PRD039,WH07,2024-11-24,335,50,102,0,2024-11-24 00:00:00
2251,PRD008,WH08,2024-11-24,815,128,150,0,2024-11-24 00:00:00
2252,PRD006,WH08,2024-11-24,1286,64,156,0,2024-11-24 00:00:00
2253,PRD031,WH08,2024-11-24,871,206,88,0,2024-11-24 00:00:00
2254,PRD043,WH08,2024-11-24,481,89,30,0,2024-11-24 00:00:00
2255,PRD009,WH08,2024-11-24,537,73,129,0,2024-11-24 00:00:00
2256,PRD039,WH08,2024-11-24,1288,172,152,0,2024-11-24 00:00:00
2257,PRD003,WH01,2024-12-01,1311,272,105,0,2024-12-01 00:00:00
2258,PRD045,WH01,2024-12-01,482,60,118,0,2024-12-01 00:00:00
2259,PRD034,WH01,2024-12-01,161,27,81,0,2024-12-01 00:00:00
2260,PRD028,WH01,2024-12-01,1242,246,74,0,2024-12-01 00:00:00
2261,PRD015,WH01,2024-12-01,1506,304,58,0,2024-12-01 00:00:00
2262,PRD031,WH01,2024-12-01,825,156,187,0,2024-12-01 00:00:00
2263,PRD007,WH02,2024-12-01,896,207,143,0,2024-12-01 00:00:00
2264,PRD028,WH02,2024-12-01,908,60,127,0,2024-12-01 00:00:00
2265,PRD009,WH02,2024-12-01,517,87,182,0,2024-12-01 00:00:00
2266,PRD017,WH02,2024-12-01,1451,230,34,0,2024-12-01 00:00:00
2267,PRD031,WH02,2024-12-01,614,62,101,0,2024-12-01 00:00:00
2268,PRD015,WH02,2024-12-01,1126,57,99,0,2024-12-01 00:00:00
2269,PRD048,WH03,2024-12-01,411,21,143,0,2024-12-01 00:00:00
2270,PRD001,WH03,2024-12-01,266,48,110,0,2024-12-01 00:00:00
2271,PRD037,WH03,2024-12-01,2059,386,79,0,2024-12-01 00:00:00
2272,PRD034,WH03,2024-12-01,998,112,82,0,2024-12-01 00:00:00
2273,PRD008,WH03,2024-12-01,697,85,6,0,2024-12-01 00:00:00
2274,PRD047,WH03,2024-12-01,1889,152,154,0,2024-12-01 00:00:00
2275,PRD042,WH04,2024-12-01,490,79,5,0,2024-12-01 00:00:00
2276,PRD038,WH04,2024-12-01,1101,189,151,0,2024-12-01 00:00:00
2277,PRD017,WH04,2024-12-01,929,230,173,0,2024-12-01 00:00:00
2278,PRD048,WH04,2024-12-01,858,111,151,0,2024-12-01 00:00:00
2279,PRD035,WH04,2024-12-01,360,32,125,0,2024-12-01 00:00:00
2280,PRD028,WH04,2024-12-01,835,133,27,0,2024-12-01 00:00:00
2281,PRD036,WH05,2024-12-01,809,118,77,0,2024-12-01 00:00:00
2282,PRD031,WH05,2024-12-01,738,182,178,0,2024-12-01 00:00:00
2283,PRD012,WH05,2024-12-01,419,69,183,0,2024-12-01 00:00:00
2284,PRD024,WH05,2024-12-01,582,119,102,0,2024-12-01 00:00:00
2285,PRD050,WH05,2024-12-01,1616,209,19,0,2024-12-01 00:00:00
2286,PRD046,WH05,2024-12-01,1172,90,111,0,2024-12-01 00:00:00
2287,PRD043,WH06,2024-12-01,798,191,136,0,2024-12-01 00:00:00
2288,PRD008,WH06,2024-12-01,683,47,108,0,2024-12-01 00:00:00
2289,PRD048,WH06,2024-12-01,1248,189,55,0,2024-12-01 00:00:00
2290,PRD015,WH06,2024-12-01,1334,276,195,0,2024-12-01 00:00:00
2291,PRD029,WH06,2024-12-01,2256,474,103,0,2024-12-01 00:00:00
2292,PRD045,WH06,2024-12-01,457,78,6,0,2024-12-01 00:00:00
2293,PRD044,WH07,2024-12-01,880,44,198,0,2024-12-01 00:00:00
2294,PRD046,WH07,2024-12-01,1664,113,171,0,2024-12-01 00:00:00
2295,PRD004,WH07,2024-12-01,431,34,41,0,2024-12-01 00:00:00
2296,PRD011,WH07,2024-12-01,961,226,116,0,2024-12-01 00:00:00
2297,PRD025,WH07,2024-12-01,425,58,164,0,2024-12-01 00:00:00
2298,PRD041,WH07,2024-12-01,1222,76,186,0,2024-12-01 00:00:00
2299,PRD015,WH08,2024-12-01,618,145,132,0,2024-12-01 00:00:00
2300,PRD024,WH08,2024-12-01,959,124,47,0,2024-12-01 00:00:00
2301,PRD006,WH08,2024-12-01,1531,277,189,0,2024-12-01 00:00:00
2302,PRD039,WH08,2024-12-01,1479,158,98,0,2024-12-01 00:00:00
2303,PRD003,WH08,2024-12-01,1284,311,60,0,2024-12-01 00:00:00
2304,PRD025,WH08,2024-12-01,1115,68,158,0,2024-12-01 00:00:00
2305,PRD050,WH01,2024-12-08,1019,92,115,0,2024-12-08 00:00:00
2306,PRD012,WH01,2024-12-08,344,62,150,0,2024-12-08 00:00:00
2307,PRD041,WH01,2024-12-08,238,50,78,0,2024-12-08 00:00:00
2308,PRD032,WH01,2024-12-08,2178,233,78,0,2024-12-08 00:00:00
2309,PRD029,WH01,2024-12-08,1380,78,35,0,2024-12-08 00:00:00
2310,PRD001,WH01,2024-12-08,409,69,7,0,2024-12-08 00:00:00
2311,PRD034,WH02,2024-12-08,1945,111,104,0,2024-12-08 00:00:00
2312,PRD045,WH02,2024-12-08,467,45,97,0,2024-12-08 00:00:00
2313,PRD015,WH02,2024-12-08,757,37,159,0,2024-12-08 00:00:00
2314,PRD040,WH02,2024-12-08,830,67,115,0,2024-12-08 00:00:00
2315,PRD011,WH02,2024-12-08,1414,352,189,0,2024-12-08 00:00:00
2316,PRD044,WH02,2024-12-08,972,200,78,0,2024-12-08 00:00:00
2317,PRD023,WH03,2024-12-08,316,48,97,0,2024-12-08 00:00:00
2318,PRD043,WH03,2024-12-08,366,72,81,0,2024-12-08 00:00:00
2319,PRD026,WH03,2024-12-08,753,47,158,0,2024-12-08 00:00:00
2320,PRD048,WH03,2024-12-08,856,58,191,0,2024-12-08 00:00:00
2321,PRD038,WH03,2024-12-08,455,48,135,0,2024-12-08 00:00:00
2322,PRD013,WH03,2024-12-08,1198,258,90,0,2024-12-08 00:00:00
2323,PRD038,WH04,2024-12-08,761,184,88,0,2024-12-08 00:00:00
2324,PRD023,WH04,2024-12-08,624,87,55,0,2024-12-08 00:00:00
2325,PRD049,WH04,2024-12-08,46,6,188,1,2024-12-08 00:00:00
2326,PRD018,WH04,2024-12-08,2419,123,21,0,2024-12-08 00:00:00
2327,PRD015,WH04,2024-12-08,1184,100,121,0,2024-12-08 00:00:00
2328,PRD039,WH04,2024-12-08,881,133,127,0,2024-12-08 00:00:00
2329,PRD036,WH05,2024-12-08,337,70,185,0,2024-12-08 00:00:00
2330,PRD005,WH05,2024-12-08,0,0,129,1,2024-12-08 00:00:00
2331,PRD033,WH05,2024-12-08,1392,313,93,0,2024-12-08 00:00:00
2332,PRD019,WH05,2024-12-08,1275,271,133,0,2024-12-08 00:00:00
2333,PRD022,WH05,2024-12-08,674,111,68,0,2024-12-08 00:00:00
2334,PRD008,WH05,2024-12-08,671,126,147,0,2024-12-08 00:00:00
2335,PRD025,WH06,2024-12-08,561,104,169,0,2024-12-08 00:00:00
2336,PRD037,WH06,2024-12-08,2831,649,184,0,2024-12-08 00:00:00
2337,PRD031,WH06,2024-12-08,703,156,85,0,2024-12-08 00:00:00
2338,PRD016,WH06,2024-12-08,387,56,63,0,2024-12-08 00:00:00
2339,PRD022,WH06,2024-12-08,668,67,156,0,2024-12-08 00:00:00
2340,PRD030,WH06,2024-12-08,1132,143,165,0,2024-12-08 00:00:00
2341,PRD015,WH07,2024-12-08,1219,293,70,0,2024-12-08 00:00:00
2342,PRD044,WH07,2024-12-08,1097,168,192,0,2024-12-08 00:00:00
2343,PRD045,WH07,2024-12-08,407,21,131,0,2024-12-08 00:00:00
2344,PRD050,WH07,2024-12-08,731,158,3,0,2024-12-08 00:00:00
2345,PRD021,WH07,2024-12-08,975,97,58,0,2024-12-08 00:00:00
2346,PRD027,WH07,2024-12-08,849,58,31,0,2024-12-08 00:00:00
2347,PRD044,WH08,2024-12-08,588,85,182,0,2024-12-08 00:00:00
2348,PRD048,WH08,2024-12-08,1164,140,187,0,2024-12-08 00:00:00
2349,PRD022,WH08,2024-12-08,483,110,17,0,2024-12-08 00:00:00
2350,PRD005,WH08,2024-12-08,1152,119,181,0,2024-12-08 00:00:00
2351,PRD036,WH08,2024-12-08,489,117,38,0,2024-12-08 00:00:00
2352,PRD012,WH08,2024-12-08,211,39,188,0,2024-12-08 00:00:00
2353,PRD013,WH01,2024-12-15,1708,383,150,0,2024-12-15 00:00:00
2354,PRD032,WH01,2024-12-15,1541,140,181,0,2024-12-15 00:00:00
2355,PRD048,WH01,2024-12-15,1000,90,145,0,2024-12-15 00:00:00
2356,PRD050,WH01,2024-12-15,1230,122,105,0,2024-12-15 00:00:00
2357,PRD016,WH01,2024-12-15,150,26,192,0,2024-12-15 00:00:00
2358,PRD046,WH01,2024-12-15,1128,91,67,0,2024-12-15 00:00:00
2359,PRD007,WH02,2024-12-15,1499,258,77,0,2024-12-15 00:00:00
2360,PRD008,WH02,2024-12-15,644,130,8,0,2024-12-15 00:00:00
2361,PRD006,WH02,2024-12-15,1608,254,127,0,2024-12-15 00:00:00
2362,PRD044,WH02,2024-12-15,748,43,19,0,2024-12-15 00:00:00
2363,PRD043,WH02,2024-12-15,405,59,23,0,2024-12-15 00:00:00
2364,PRD032,WH02,2024-12-15,943,164,127,0,2024-12-15 00:00:00
2365,PRD032,WH03,2024-12-15,225,23,98,0,2024-12-15 00:00:00
2366,PRD037,WH03,2024-12-15,1847,174,61,0,2024-12-15 00:00:00
2367,PRD018,WH03,2024-12-15,1803,298,125,0,2024-12-15 00:00:00
2368,PRD050,WH03,2024-12-15,1086,66,156,0,2024-12-15 00:00:00
2369,PRD012,WH03,2024-12-15,463,97,192,0,2024-12-15 00:00:00
2370,PRD033,WH03,2024-12-15,2143,312,30,0,2024-12-15 00:00:00
2371,PRD035,WH04,2024-12-15,628,128,121,0,2024-12-15 00:00:00
2372,PRD003,WH04,2024-12-15,608,85,16,0,2024-12-15 00:00:00
2373,PRD033,WH04,2024-12-15,1858,137,109,0,2024-12-15 00:00:00
2374,PRD023,WH04,2024-12-15,357,54,183,0,2024-12-15 00:00:00
2375,PRD026,WH04,2024-12-15,601,67,146,0,2024-12-15 00:00:00
2376,PRD044,WH04,2024-12-15,622,32,56,0,2024-12-15 00:00:00
2377,PRD044,WH05,2024-12-15,1141,139,197,0,2024-12-15 00:00:00
2378,PRD014,WH05,2024-12-15,399,88,164,0,2024-12-15 00:00:00
2379,PRD025,WH05,2024-12-15,786,68,20,0,2024-12-15 00:00:00
2380,PRD038,WH05,2024-12-15,406,41,180,0,2024-12-15 00:00:00
2381,PRD007,WH05,2024-12-15,1245,129,53,0,2024-12-15 00:00:00
2382,PRD021,WH05,2024-12-15,612,147,167,0,2024-12-15 00:00:00
2383,PRD022,WH06,2024-12-15,440,58,99,0,2024-12-15 00:00:00
2384,PRD024,WH06,2024-12-15,450,90,73,0,2024-12-15 00:00:00
2385,PRD012,WH06,2024-12-15,395,48,186,0,2024-12-15 00:00:00
2386,PRD032,WH06,2024-12-15,1522,198,22,0,2024-12-15 00:00:00
2387,PRD028,WH06,2024-12-15,1245,174,107,0,2024-12-15 00:00:00
2388,PRD014,WH06,2024-12-15,542,89,78,0,2024-12-15 00:00:00
2389,PRD037,WH07,2024-12-15,1326,213,95,0,2024-12-15 00:00:00
2390,PRD044,WH07,2024-12-15,1556,344,146,0,2024-12-15 00:00:00
2391,PRD015,WH07,2024-12-15,588,52,80,0,2024-12-15 00:00:00
2392,PRD007,WH07,2024-12-15,1674,351,139,0,2024-12-15 00:00:00
2393,PRD018,WH07,2024-12-15,1652,326,83,0,2024-12-15 00:00:00
2394,PRD016,WH07,2024-12-15,940,135,128,0,2024-12-15 00:00:00
2395,PRD001,WH08,2024-12-15,407,62,197,0,2024-12-15 00:00:00
2396,PRD012,WH08,2024-12-15,298,57,145,0,2024-12-15 00:00:00
2397,PRD027,WH08,2024-12-15,656,135,22,0,2024-12-15 00:00:00
2398,PRD032,WH08,2024-12-15,1116,122,153,0,2024-12-15 00:00:00
2399,PRD009,WH08,2024-12-15,454,73,26,0,2024-12-15 00:00:00
2400,PRD041,WH08,2024-12-15,459,75,25,0,2024-12-15 00:00:00
2401,PRD026,WH01,2024-12-22,729,155,54,0,2024-12-22 00:00:00
2402,PRD007,WH01,2024-12-22,1913,277,191,0,2024-12-22 00:00:00
2403,PRD045,WH01,2024-12-22,371,65,129,0,2024-12-22 00:00:00
2404,PRD011,WH01,2024-12-22,874,122,54,0,2024-12-22 00:00:00
2405,PRD004,WH01,2024-12-22,379,44,37,0,2024-12-22 00:00:00
2406,PRD014,WH01,2024-12-22,754,92,118,0,2024-12-22 00:00:00
2407,PRD036,WH02,2024-12-22,0,0,34,1,2024-12-22 00:00:00
2408,PRD050,WH02,2024-12-22,21,4,78,1,2024-12-22 00:00:00
2409,PRD017,WH02,2024-12-22,1767,428,96,0,2024-12-22 00:00:00
2410,PRD023,WH02,2024-12-22,988,88,168,0,2024-12-22 00:00:00
2411,PRD002,WH02,2024-12-22,696,114,57,0,2024-12-22 00:00:00
2412,PRD027,WH02,2024-12-22,938,168,31,0,2024-12-22 00:00:00
2413,PRD012,WH03,2024-12-22,487,71,104,0,2024-12-22 00:00:00
2414,PRD019,WH03,2024-12-22,1133,223,0,0,2024-12-22 00:00:00
2415,PRD023,WH03,2024-12-22,1112,253,5,0,2024-12-22 00:00:00
2416,PRD021,WH03,2024-12-22,1248,157,102,0,2024-12-22 00:00:00
2417,PRD044,WH03,2024-12-22,1389,149,157,0,2024-12-22 00:00:00
2418,PRD033,WH03,2024-12-22,1501,264,148,0,2024-12-22 00:00:00
2419,PRD010,WH04,2024-12-22,544,93,73,0,2024-12-22 00:00:00
2420,PRD011,WH04,2024-12-22,1046,136,114,0,2024-12-22 00:00:00
2421,PRD041,WH04,2024-12-22,472,109,191,0,2024-12-22 00:00:00
2422,PRD022,WH04,2024-12-22,301,19,55,0,2024-12-22 00:00:00
2423,PRD027,WH04,2024-12-22,1122,133,61,0,2024-12-22 00:00:00
2424,PRD048,WH04,2024-12-22,1569,176,154,0,2024-12-22 00:00:00
2425,PRD042,WH05,2024-12-22,443,57,186,0,2024-12-22 00:00:00
2426,PRD019,WH05,2024-12-22,1308,297,185,0,2024-12-22 00:00:00
2427,PRD046,WH05,2024-12-22,800,164,187,0,2024-12-22 00:00:00
2428,PRD018,WH05,2024-12-22,1735,412,21,0,2024-12-22 00:00:00
2429,PRD039,WH05,2024-12-22,1159,231,73,0,2024-12-22 00:00:00
2430,PRD050,WH05,2024-12-22,862,132,24,0,2024-12-22 00:00:00
2431,PRD029,WH06,2024-12-22,463,90,165,0,2024-12-22 00:00:00
2432,PRD027,WH06,2024-12-22,1067,194,40,0,2024-12-22 00:00:00
2433,PRD011,WH06,2024-12-22,933,222,56,0,2024-12-22 00:00:00
2434,PRD012,WH06,2024-12-22,404,76,129,0,2024-12-22 00:00:00
2435,PRD002,WH06,2024-12-22,181,11,136,0,2024-12-22 00:00:00
2436,PRD009,WH06,2024-12-22,468,39,67,0,2024-12-22 00:00:00
